artist_name,title,artist_location,release,hotness,familiarity,danceability,duration,energy,loudness,year,tempo,analysis_rate,end_of_fade_in,key,key_confidence,mode,mode_confidence,start_of_fade_out,time_signature,time_signature_conf,track_id
VHS Or Beta,New Day Rising,Louisville, KY,The Melting Moon,0.42197396827851685,0.6716106398358989,0.0,334.18404,0.0,-9.691,2004,131.752,22050,0.19,7,0.006,1,0.348,331.622,4,0.783,TRAVEQX128E07864AA
Orquesta Sublime,Son Los Años,Cuba,Sabor A Cuba,0.30474365953929233,0.49624473660552987,0.0,179.40853,0.0,-9.546,0,122.405,22050,0.0,0,0.889,1,0.882,175.624,4,0.973,TRAVEGQ128F92D94C4
Corb Lund,Horse Doctor_ Come Quick,CANADA - B.C.,Losin' Lately Gambler,0.4263286839352075,0.6021596732176966,0.0,235.80689,0.0,-9.139,0,176.591,22050,0.657,2,0.388,1,0.422,227.08,4,0.175,TRAVESV12903CEDEDA
George Lopez,Vibrators,ORANGE, California,Tall_ Dark & Chicano,0.5169637307383411,0.6680202487233046,0.0,330.16118,0.0,-8.535,2009,86.353,22050,0.0,9,0.289,1,0.125,326.96,5,0.728,TRAVBLC12903CD66A5
Edmond Leung,Ai Hen Jian Dan,,Motclub 903 Fa Yuan Di Du Le Le Edmond Leung Yin Yue Hui,0.3498862891327602,0.4333173904453363,0.0,268.48608,0.0,-17.611,0,108.24,22050,0.0,0,0.782,1,0.76,256.244,4,0.328,TRAVBGH128F4276CDB
Charles Aznavour,Tant Que L'on S'aimera,Virginia,C'est Ça,0.35499692571238833,0.41190497788763103,0.0,147.77424,0.0,-10.819,0,100.618,22050,0.322,5,0.091,1,0.306,142.251,5,0.334,TRAVBSQ128EF344B3C
Alice Stuart,Bad Girl,Washington,All The Good Times,0.3285530150180186,0.4898162689820407,0.0,189.93587,0.0,-11.769,0,111.214,22050,0.34,10,0.266,0,0.123,176.75,1,0.0,TRAVBZD128F4244549
Gertrudis,Quitxalla,,Teta,0.3448144687039853,0.4449264128834222,0.0,228.23138,0.0,-5.446,2003,111.995,22050,0.0,7,0.595,1,0.554,221.234,4,1.0,TRAVBMS128F423EA54
Gran Coquivacoa,Tamborera No. 6,,Gaiton N°5,0.3665278019554403,0.4213760602232756,0.0,173.92281,0.0,-9.452,0,154.159,22050,0.0,8,0.037,1,0.175,165.332,3,1.0,TRAVBWV128F92D964D
Quinteto Violado,Vem_ Vem,,Canta Geraldo Vandré,0.3205201351139909,0.4428185380034297,0.0,173.29587,0.0,-10.541,0,108.919,22050,0.253,7,0.321,1,0.381,164.856,4,0.799,TRAVBAS128F424A0BD
Dax Riggs,Radiation Blues,Houma, LA,We Sing of Only Blood or Love,0.47391843700000164,0.6279174684114319,0.0,150.15138,0.0,-3.778,2007,91.357,22050,0.223,11,0.025,1,0.412,147.998,4,0.543,TRAVBCR128F933AE8E
Mr Lab!,Would You Like,,Post Industrial Ceremony,0.3437528970000622,0.5393117280417092,0.0,285.17832,0.0,-8.885,2008,120.099,22050,0.0,7,0.168,1,0.472,272.446,4,1.0,TRAVBGZ128F42541D2
Helmet,Give It,New York,Unsung: The Best Of Helmet 1991-1997,0.49007958418342873,0.7765989678295455,0.0,257.54077,0.0,-5.775,1992,144.974,22050,0.162,6,0.445,0,0.513,249.382,4,0.258,TRAVBAH128F9305DFC
Heaven 17,(We Don't Need This) Fascist Groove Thang (Rapino Club Mix),London, England,The Remix Collection,0.46155845195981815,0.6309286076787999,0.0,354.19383,0.0,-12.183,2009,135.57,22050,0.177,11,0.304,0,0.347,340.927,4,0.497,TRAVBGI128F425F366
Moonspell,Trebraruna,Portugal,Wolfheart (re-issue + Bonus Tracks),0.4998263135401019,0.7225705735101466,0.0,209.03138,0.0,-6.309,0,85.515,22050,2.386,11,0.02,1,0.324,206.46,4,0.0,TRAVKJI12903CF479A
Antonio Koudele,Once Upon A Time,,Kaleidoscope,0.0,0.2860405995487127,0.0,318.48444,0.0,-17.728,0,134.156,22050,0.131,2,0.49,1,0.479,310.172,4,0.0,TRAVKHZ128F930058B
Kris Kristofferson,Snakebit,Brownsville, TX,To The Bone,0.49622434864396775,0.7323938630696031,0.0,212.37506,0.0,-8.403,0,136.908,22050,0.32,4,0.383,1,0.497,201.149,4,0.572,TRAVKGE128F92E5944
Vic Chou,Ni De Ti Wen,,Vic Chou 2001 - 2009 The Best Collection,0.3336520665268163,0.41825521461249454,0.0,271.41179,0.0,-6.114,0,105.062,22050,0.479,8,0.0,1,0.2,262.751,7,0.511,TRAVKQF128F92E2FC1
The Del McCoury Band,She's Left Me Again,,The Family,0.36221895681539285,0.6087035683375998,0.0,170.94485,0.0,-11.732,0,143.431,22050,0.171,4,0.828,1,0.486,162.557,1,0.342,TRAVKGJ12903CB81E3
Joe Bonamassa,Jam Intro,,A New Day Yesterday Live,0.5110543538982074,0.6759195565215971,0.0,201.06404,0.0,-9.518,0,143.317,22050,3.837,11,0.0,0,0.101,201.064,5,0.71,TRAVKUT128F93462CE
Fabolous,Change You or Change Me (Amended Version),Brooklyn, NY,Street Dreams,0.5400077502099329,0.5716816265745298,0.0,283.61098,0.0,-7.677,2003,85.897,22050,0.0,9,0.1,0,0.035,269.264,4,1.0,TRAVKKG128E0784E75
L7,Baggage,Los Angeles, CA,Hungry For Stink,0.44354755255636574,0.644443609616159,0.0,198.76526,0.0,-8.234,1994,104.101,22050,0.218,7,0.635,1,0.524,196.4,1,0.067,TRAVKGM12903CA66FB
Mike Vax,Nada Mas,,Live On The Road,0.2179936383917491,0.3144120686970283,0.0,192.96608,0.0,-19.411,0,94.681,22050,0.0,0,0.0,0,0.147,186.114,4,0.652,TRAVKYW128F421750B
X-Raided,Who's Tha Hoe?,,Psycho Active,0.438701670044784,0.6245733790794018,0.0,159.4771,0.0,-7.325,0,117.882,22050,0.0,4,0.127,1,0.362,159.477,4,1.0,TRAVKVC128F42671D3
Hank Locklin,Who Do You Think You're Fooling,McLellan, FL,I Always Lose,0.3794369722404727,0.6357570221000797,0.0,166.66077,0.0,-15.474,0,75.959,22050,0.0,6,0.299,0,0.662,164.049,4,0.929,TRAVKSX128F92EF211
Perez Prado_ His Orchestra,Abril en Portugal,,Doble Contenldo : Perez Prado,0.38472259854619023,0.5549815126993878,0.0,143.41179,0.0,-8.807,0,134.937,22050,0.0,0,0.339,1,0.444,139.842,1,0.0,TRAVKOP12903CD4E39
Rickie Lee Jones,Second Time Around,Chicago, IL,Pop Pop,0.5031516059846183,0.6706153961663586,0.0,291.97016,0.0,-25.342,1991,64.011,22050,0.45,8,0.265,1,0.394,283.562,1,0.394,TRAVKJJ128F424DA32
Henri Pousseur,Racine dix-neuvième de huit-quarts,Malm�, Belgium,Electronic experimental and microtonal 1953-1999,0.25751540347437846,0.3809058802724405,0.0,1130.94485,0.0,-25.458,0,79.266,22050,0.0,4,0.301,0,0.266,1110.018,5,0.685,TRAVLLM128F933067B
Claire Hamill,Awaken - Lark Rise,UK - England - South East,Voices,0.35312499004640036,0.515847654169403,0.0,239.17669,0.0,-15.188,0,229.049,22050,2.206,9,0.708,0,0.741,228.838,5,0.733,TRAVLBK128F92D2829
The Dells,I Just Don't Know What To Do With Myself,Chicago, IL,Standing Ovation - The Very Best Of The Dells,0.3873331457823412,0.5916960688222075,0.0,408.73751,0.0,-7.013,0,203.016,22050,0.0,5,0.552,0,0.519,395.854,4,0.305,TRAVLKA128F428BBD3
Gian Marco,Te Mentiría,Peru,A Tiempo,0.3673178416925608,0.5860214716577687,0.0,229.32853,0.0,-7.973,0,99.984,22050,2.392,4,1.0,1,0.747,222.61,4,0.791,TRAVLNW128F4272F05
The Who,Sodding About,Angleterre,Sell Out,0.5870396299655081,0.8360393532787289,0.0,167.44444,0.0,-7.703,2009,120.928,22050,0.138,2,0.39,0,0.519,163.289,1,0.0,TRAVLWR128F9316DA6
The All American Rejects,The Future Has Arrived,Stillwater, OK,Meet The Robinsons Original Soundtrack (French Version),0.5822055641628081,0.8406515790601197,0.0,185.99138,0.0,-9.168,2007,146.053,22050,0.241,9,0.69,1,0.61,180.599,4,0.035,TRAVLWL128F424EF6A
Marcus Miller,Running Through My Dreams,Brooklyn, NY,Original Album Classics,0.41211049520526744,0.6954165190418939,0.0,87.40526,0.0,-17.253,0,102.399,22050,0.0,5,0.361,1,0.281,87.405,4,0.0,TRAVLBV128F9349C70
Jim Reeves,May The Good Lord Bless And Keep You,Galloway, Panola County, TX,Christmas Songbook,0.4621901045907786,0.6242524993308587,0.0,155.402,0.0,-22.377,2000,87.038,22050,0.177,7,0.198,1,0.586,150.117,4,0.991,TRAVLXZ128F42A22E4
Alexandre Desplat,White Sand,,Afterwards,0.5603808051579506,0.6098164034430794,0.0,78.47138,0.0,-30.854,0,66.153,22050,0.445,11,0.641,1,0.476,70.786,3,0.895,TRAVLHT12903CAF2F6
Billy Butler,She's Got Me Singing [Bonus Track],Philadelphia, PA,Sugar Candy Lady,0.2695713196825489,0.518479124800566,0.0,180.32281,0.0,-12.872,0,124.335,22050,0.0,4,0.137,0,0.215,165.872,4,0.703,TRAVYGA128F14A2A3A
Symbiosis Orchestra,Live At Fabbricaeuropa_ Florence 1,,Live Journeys,0.2686939675998876,0.39981733510811895,0.0,297.35138,0.0,-10.174,0,133.329,22050,0.078,6,0.674,0,0.525,276.915,5,0.565,TRAVYXU128F92E0FE8
Agnostic Front,Standing On My Own,New York, NY,Dead Yuppies,0.5043077259823238,0.7014417589824127,0.0,105.84771,0.0,-5.152,2001,112.292,22050,0.0,9,0.517,1,0.364,101.715,1,0.0,TRAVYIU128F42625E1
Kirk Franklin with tobyMac & Sonny (of P.O.D.),Let It Go,CATHEDRAL CITY, California,Hero,0.4863705097457527,0.7520580962372019,0.0,299.85914,0.0,-9.07,0,153.819,22050,0.2,9,0.2,0,0.337,294.011,4,0.955,TRAVYNN128F425EBBC
T-Bone,Ride Wit Me,Thaba Nchu,The Last Street Preacha,0.4973049113742524,0.675003400858032,0.0,234.16118,0.0,-6.135,2001,96.007,22050,0.212,1,0.553,1,0.436,228.328,4,1.0,TRAVYHI12903CB95EC
Ramses,Les Rats,,Dans Ma Radio,0.24131703186770118,0.5975376395418949,0.0,214.41261,0.0,-7.711,0,76.549,22050,3.117,5,0.685,0,0.628,203.355,3,0.603,TRAVYTB128F4242404
Móveis Coloniais de Acaju,Esquilo não samba,,Idem,0.4187410848441621,0.6242743557053291,0.0,271.5424,0.0,-5.344,2005,150.529,22050,0.159,2,0.354,0,0.47,266.043,3,0.679,TRAVYVD128F4237876
Alice Cooper,Make That Money (Scrooge's Song) (Album Version),Detroit, MI,Zipper Catches Skin,0.6077927514628412,0.8389243105071171,0.0,209.47546,0.0,-10.998,1982,92.685,22050,0.479,4,0.776,1,0.636,197.457,4,0.572,TRAVYRR128F423C597
Andy Andy,Vida,,Tu Me Haces Falta,0.3794821702804675,0.5775089743252977,0.0,264.46322,0.0,-6.73,0,90.035,22050,0.0,4,0.021,0,0.187,253.115,5,0.969,TRAVYXA128F425906C
Novembre,Reason,,Materia,0.4130704113943118,0.6496026042248662,0.0,313.3122,0.0,-5.437,2006,113.746,22050,0.0,1,0.512,0,0.458,299.009,4,0.0,TRAVYXL128EF34722F
Tinariwen,Assouf,Mali, Africa,Aman Iman: Water Is Life,0.47245177187094,0.6478348400058205,0.0,238.68036,0.0,-7.386,2007,160.887,22050,0.185,9,0.151,1,0.418,221.896,4,0.0,TRAVYPH128F149B902
Diamond Rexx,Fire,,Rexx Erected,0.3232193371032121,0.5164068161339986,0.0,181.39383,0.0,-7.412,0,103.14,22050,0.0,8,0.024,1,0.401,174.719,4,1.0,TRAVPUM128F422062C
Ray Davies,Picture Book,Muswell Hill, London, England,The Kinks Choral Collection By Ray Davies and The Crouch End Festival Chorus,0.4478589672562874,0.6469227250825073,0.0,151.87546,0.0,-11.298,0,123.085,22050,0.165,7,0.313,1,0.592,149.507,4,0.259,TRAVPQQ128F92F998A
45 Grave,Consumers (Album Version),,Only The Good Die Young,0.39918628529592,0.596602384560081,0.0,130.66404,0.0,-7.204,1989,130.49,22050,0.0,11,0.599,0,0.591,118.544,3,0.64,TRAVPSC128F147BEA8
Bebo Norman,Britney,,Bebo Norman,0.5133001232753654,0.6837711020490507,0.0,213.4722,0.0,-6.291,2008,96.091,22050,0.241,5,0.574,1,0.536,201.654,4,0.252,TRAVPYY128F92CEBAB
Plies featuring Tank,You (featuring Tank) (Amended Album Version),Fort Myers, FL,The Real Testament,0.5479404294879846,0.9195170922254553,0.0,218.04363,0.0,-5.672,2007,73.178,22050,3.129,9,0.657,0,0.596,211.998,4,0.2,TRAVPOV128F429EC1B
Marygold,To Leave The Building In Order To See What's Inside,Verona - Italy,Turned Left But Don't Know If It Was Right,0.316315266064483,0.5044101146285818,0.0,227.05587,0.0,-3.851,0,96.875,22050,0.334,0,0.001,1,0.192,221.878,4,0.705,TRAVPKC128F424C826
Cactus,My Lady From South Of Detroit (LP Version),,Barely Contained - The Studio Sessions,0.3981810549843257,0.5183101267586124,0.0,266.39628,0.0,-15.135,0,144.217,22050,0.473,2,0.687,1,0.599,255.576,4,0.0,TRAVPOK128F423276A
Hatiras,Lost In Space,,Arrival,0.3814678148235367,0.5695241600739501,0.0,295.3922,0.0,-5.113,2001,130.017,22050,0.0,1,0.549,1,0.421,295.392,4,0.108,TRAVPHB128F92DA4F5
Terry Dexter,Beautiful One,,Listen,0.32066001716268466,0.5272798428456179,0.0,281.86077,0.0,-8.489,2008,100.98,22050,0.154,1,0.846,1,0.732,270.06,4,1.0,TRAVPRG12903CCBF03
3 Doors Down,Who Are You,Escatawpa, MS,3 Doors Down,0.6429822198767309,0.8404324666171871,0.0,188.65587,0.0,-4.706,2008,150.077,22050,0.0,0,0.531,0,0.406,185.469,4,1.0,TRAVPHL128F424EAE1
Delta 9,In The Void,,No Regrets,0.4095505953637158,0.5860000582801564,0.0,159.76444,0.0,-3.352,0,197.143,22050,0.0,9,0.235,0,0.355,159.764,7,0.479,TRAVPNQ128F933F216
Poncho Sanchez,El Jamaiquino,Laredo, TX,El Mejor,0.37355239101415616,0.5772285027779873,0.0,339.80036,0.0,-13.462,0,125.648,22050,0.496,0,0.222,1,0.564,336.231,4,0.689,TRAVPYA128F92D944F
Funeral For A Friend,All The Rage (Clean Album Version),Wales,Hours,0.5904492768121657,0.8510730089495435,0.0,217.49506,0.0,-3.624,2005,190.116,22050,4.18,3,0.0,0,0.22,214.198,4,0.0,TRAVPGQ128E079530E
Zebra,Red,,Strictly The Best Vol. 23,0.40636759293466457,0.5759866005247902,0.0,205.11302,0.0,-8.189,1999,90.07,22050,0.156,11,0.491,1,0.62,190.694,4,1.0,TRAVWVZ128F4239DD1
Wordsworth feat. Adanita Ross,Don't Go (Produced by Frequency),,Mirror Music,0.4017343509642637,0.592238742665051,0.0,237.13914,0.0,-4.612,2004,85.263,22050,0.0,1,0.0,1,0.249,232.856,4,1.0,TRAVWHZ128F932B179
Glen Ricks,Think That Love Was In Your Heart,,Fall In Love,0.25656217975839135,0.3298032105782184,0.0,220.39465,0.0,-11.887,0,163.937,22050,0.0,7,0.331,1,0.419,215.15,4,0.792,TRAVWON128F9331A41
Peggy Lee,St. Louis Blues (24-Bit Digitally Remastered 99),Jamestown, ND,Blues Cross Country,0.4772603896841658,0.7708136516700133,0.0,134.81751,0.0,-9.152,0,139.301,22050,0.351,0,0.659,1,0.635,129.277,4,0.741,TRAVWAA128F145DE49
Julie Zenatti,Dans Ces Villes,,Comme Vous,0.43485958934341257,0.6269577230052118,0.0,227.5522,0.0,-3.737,2004,105.931,22050,0.328,9,0.487,0,0.514,217.931,4,1.0,TRAVWYR128F92DED0F
J.B. Lenoir,The Mojo,Monticello, MS,The Very Best Of,0.35597435894657803,0.5205537457116164,0.0,176.37832,0.0,-11.923,2001,99.829,22050,0.391,6,0.245,0,0.237,168.803,1,0.0,TRAVWVL12903CABEEA
J. Karjalainen & Mustat Lasit,Rytmikone,,Tunnussävel,0.37144982486635364,0.49915741844100164,0.0,194.45506,0.0,-14.451,0,89.625,22050,4.708,5,0.892,1,0.681,179.31,3,0.444,TRAVWWN128F4298B20
Vox Dei,Profecias,,La Biblia,0.3543846900179031,0.49105944647675287,0.0,456.69832,0.0,-18.342,1971,66.856,22050,0.41,7,0.406,1,0.565,439.014,4,0.0,TRAVWRV128F427D06A
The Tragically Hip,Ahead By A Century,Kingston, Ontario, Canada,90s Rock Gold,0.49362943781241375,0.758299703809623,0.0,225.43628,0.0,-7.372,1996,84.373,22050,0.45,7,0.094,1,0.418,212.805,5,0.822,TRAVWZA128F931F36E
Kruger,Myasorubka,Lausanne, CH,Zhivaya Stal`,0.3505121318380373,0.5328453025595845,0.0,171.67628,0.0,-3.315,0,137.926,22050,0.0,10,0.028,0,0.444,164.13,1,0.0,TRAVWLA12903CC81E1
Naughty By Nature,Family Tree,East Orange, NJ,Icons,0.45859540287695577,0.6797481414439356,0.0,330.08281,0.0,-3.831,2002,93.502,22050,0.253,11,0.108,0,0.386,325.045,4,1.0,TRAVWIP128E078FA3D
John Fogerty,Headlines,Berkeley, CA,Eye Of The Zombie,0.5265490346910755,0.7336378248267537,0.0,269.29587,0.0,-5.074,1986,130.461,22050,0.665,10,0.541,1,0.63,265.561,4,0.511,TRAVWTN128F425D2D5
Johnny Keating & All Stars,Impromptu,,Ultraviolet,0.0,0.3956938099035202,0.0,177.26649,0.0,-25.556,0,132.043,22050,0.0,5,0.055,1,0.322,172.071,4,0.0,TRAVWFL128F93173B6
Jacques Dutronc,Laquelle Des Deux Est La Plus Snob,Paris, France,Intégrale Les Cactus,0.45454192915129765,0.6129531542390639,0.0,152.76363,0.0,-9.774,1969,126.968,22050,4.307,5,0.8,1,0.718,150.013,3,0.181,TRAQRRD128F425F8E7
Steve Smith,Blue Cave,Brockton, MA,Chantal's Way,0.4079247008265301,0.5791375354749423,0.0,404.45342,0.0,-30.676,0,138.39,22050,0.189,0,0.181,0,0.186,369.046,4,0.0,TRAQRLZ128F425CE1D
Nick Ingman,Sangha the Outcast,London, England,Two Brothers,0.3185360299358178,0.407430399749988,0.0,167.33995,0.0,-19.817,0,115.124,22050,2.792,0,0.411,1,0.483,156.328,5,0.677,TRAQRUZ128F149627D
Juan Carlos Baglietto,Estas Listo,,Modelo Para Armar,0.386630836509906,0.5408813491958131,0.0,274.99057,0.0,-13.592,0,93.008,22050,4.452,7,0.018,1,0.295,263.657,4,0.728,TRAQRSK128F4279043
Carolyn Arends,Last Thursday (Call Me Crazy),CANADA - Ontario,Feel Free,0.3782082705716543,0.49426905455346715,0.0,204.01587,0.0,-9.819,0,106.963,22050,0.375,0,0.789,1,0.81,192.493,4,0.744,TRAQRFN128F93071EA
Lisa Lisa & Cult Jam,Something 'Bout Love,,Super Hits,0.36436756661973524,0.5226933983800802,0.0,302.75873,0.0,-8.517,1997,107.778,22050,0.0,0,0.707,1,0.558,294.168,4,0.574,TRAQRTQ128F42707EA
EPMD / Nocturnal,Dungeon Master,allentown Pennsylvania USA,Back In Business,0.45385026533052464,0.6982916236578486,0.0,204.5122,0.0,-6.866,1997,180.823,22050,0.206,6,0.608,1,0.535,189.057,4,0.567,TRAQRJO128F42B7B09
The Strokes,Between Love & Hate,NY,Room On Fire,0.5871941015185999,0.8070434798589495,0.0,191.29424,0.0,-4.689,2003,104.208,22050,0.0,9,0.827,1,0.626,175.543,5,0.699,TRAQRHA128F93001EB
Britney Spears,My Prerogative,Kentwood, LA; Los Angeles, CA,My Prerogative,0.6312895075854603,0.9473275066349645,0.0,213.18485,0.0,-6.451,2004,110.993,22050,0.235,1,0.407,1,0.4,208.417,4,1.0,TRAQRYZ128F4291DCB
The Sonics,Near My Soul,Tacoma, WA,Fire and Ice II - The 'Lost' Tapes,0.44960808830900445,0.6533406926626858,0.0,164.362,0.0,-9.796,1996,158.84,22050,0.168,6,0.0,1,0.0,151.731,3,0.993,TRAQRTB128F9332168
Sugar Minott,Walking Through the Ghetto,Kingston, Jamaica,Ghetto-ology + Dub,0.38628965124618425,0.6069757372185262,0.0,186.8273,0.0,-6.975,1979,164.93,22050,0.313,7,0.674,1,0.51,177.627,4,0.244,TRAQRNL128F42148D3
2 Minutos,Cancion De Amor,,Novedades,0.372462979783255,0.5918462874725177,0.0,124.39465,0.0,-4.861,1999,97.546,22050,0.0,9,0.235,0,0.243,124.395,4,1.0,TRAQRFD128F9322DE6
Tony Joe White,Ol' Mother Earth (Album Version),Goodwill, LA,The Best Of Tony Joe White Featuring "Polk Salad Annie,0.4035096733630853,0.6247237675785525,0.0,187.32363,0.0,-23.012,0,126.241,22050,0.359,11,0.095,0,0.272,176.222,4,0.0,TRAQRZP128F931C1F1
Natassa Theodoridou,Endeka Para,,Dipla Se Sena,0.30318955663217473,0.34416504941451576,0.0,254.69342,0.0,-8.851,0,178.021,22050,0.309,1,0.526,0,0.687,246.996,4,0.954,TRAQRSO128F92D5C48
Sergio Franchi,Cuore Appassionato,Italy,I Giovani Assi Della Fisarmonica,0.23274867834736324,0.42196043731099453,0.0,199.73179,0.0,-13.148,0,118.137,22050,0.067,5,0.442,1,0.508,197.526,4,0.093,TRAQRAM128F4296694
Drag-On / DMX,Niggas Die 4 Me,Bronx,New York City (USA),Opposite Of H20,0.37032986451969696,0.592665334985753,0.0,232.82893,0.0,-6.051,0,102.889,22050,0.16,10,0.732,1,0.609,220.212,4,0.185,TRAQUWF128E07924E4
Geoff Muldaur,Tennessee Blues (Album Version),Rio de Janeiro,Is Having A Wonderful Time,0.29843473011610216,0.4280616593723022,0.0,217.88689,0.0,-26.772,2008,82.759,22050,1.402,7,1.0,1,0.87,197.486,3,0.627,TRAQUVZ128F932B2B7
Jazz Crusaders,Soul Etouffe,,Louisiana Hot Sauce,0.3499810535111997,0.4496892586398025,0.0,267.91138,0.0,-8.945,0,93.368,22050,0.135,5,0.0,0,0.262,254.247,4,0.652,TRAQUBY128F42671D0
Esion Jim,Never-ending,,Backroom Beats 2,0.2585051608891583,0.3600780657173263,0.0,439.64036,0.0,-7.531,0,96.002,22050,4.191,7,0.171,1,0.511,431.792,4,0.442,TRAQUCX12903CD43F9
Los Fabulosos,Galopera,Buenos Aires.,Los 3 Paraguayos,0.5217266477912379,0.7740371421614921,0.0,170.26567,0.0,-14.553,0,83.741,22050,0.0,5,0.485,1,0.472,163.126,4,0.0,TRAQUTI128F92FF7A6
Mariano Yanani,Cancion De Cuna_ Op. 49_ No. 4 (Brahms),,Babies Go To Sleep,0.313866099580293,0.3797345117455375,0.0,124.83873,0.0,-16.069,0,68.311,22050,0.345,5,0.281,1,0.554,118.549,5,0.455,TRAQUIR128F429B067
Gene Simmons,Haunted House,Haifa, Israel,Haunted House:The Complete Gene Simmons on Hi Records,0.370138414325543,0.55653108626073,0.0,155.11465,0.0,-10.313,1987,96.737,22050,1.025,9,0.895,1,0.737,148.805,1,0.0,TRAQUQK128F92D13C1
Joe Grushecky,How Long,,Down the Road Apiece - Live,0.0,0.5030023057537399,0.0,313.3122,0.0,-6.742,0,85.312,22050,0.0,9,0.064,1,0.383,307.751,4,0.934,TRAQUFS12903CF9F32
Crematorium,A Disconsolate Winter Landscape,,For All Our Sins,0.305093197499329,0.5486741747818619,0.0,164.44036,0.0,-17.124,0,86.633,22050,0.0,8,0.377,0,0.485,158.79,1,0.985,TRAQURF128F932BAFA
Memphis Sheiks,Diamond In The Bluff,,Diamond In The Bluff,0.0,0.35967773986093765,0.0,282.33098,0.0,-16.547,0,173.661,22050,0.334,9,0.014,1,0.338,275.992,4,0.0,TRAQUZJ128F92F7059
UFO,Out In The Street,Arizona,The Essential UFO,0.4533990832902461,0.6811302418484678,0.0,313.7824,0.0,-10.534,0,86.595,22050,0.299,2,0.041,1,0.603,301.79,1,0.0,TRAQUJP128F146082C
Les Ogres De Barback,Dubrovnic,,Concert,0.4379647331417924,0.6523678641880865,0.0,212.13995,0.0,-4.727,0,86.092,22050,0.0,0,0.431,0,0.783,212.14,3,1.0,TRAQUJD128F933BBF9
K-OS,The Avenue (Zack W. Remix),,Yes! 2-Disc Set,0.43069704628908106,0.7126621633671405,0.0,282.43546,0.0,-6.472,0,102.91,22050,0.0,9,0.63,1,0.483,279.899,4,0.159,TRAQIWL12903CF2A34
Connie Francis,You Were Only Fooling,Newark, NJ,Who's Sorry Now?...The Early Years 1955-58,0.45608051982394404,0.6166981923598915,0.0,135.8624,0.0,-9.956,0,121.993,22050,0.0,7,0.683,1,0.596,130.194,4,0.459,TRAQIKC128F9303360
Shakira,Donde Estas Corazon,Barranquilla, Colombia,The Remixes,0.8042197974467215,0.833178526109065,0.0,399.98649,0.0,-7.094,1997,121.589,22050,0.211,9,0.664,0,0.431,393.694,4,1.0,TRAQICU128F4295BED
Faking David,Down A Notch,,Freedom Of Expression,0.21627785290385876,0.4260909502778501,0.0,169.56036,0.0,-10.769,0,98.259,22050,0.414,10,0.463,0,0.444,165.442,4,1.0,TRAQIDB128F9339E13
BassTurk,Unutmam,,Bassturk,0.0,0.23426175828242796,0.0,259.05587,0.0,-10.399,2008,90.627,22050,5.95,2,0.759,0,0.675,242.236,5,0.474,TRAQIHG128F424B549
The Mighty Clouds Of Joy,I've Come This Far by Faith,Los Angeles, CA,Gospel,0.4086347359005367,0.3863629122442042,0.0,141.58322,0.0,-14.502,0,95.984,22050,0.392,0,0.343,0,0.469,133.039,4,0.0,TRAQIYQ12903CBAE8A
María Elena Walsh,Balada De La Mariposa,,Canciones Para Grandes,0.2570629202962798,0.34151385491859326,0.0,148.89751,0.0,-13.024,0,103.623,22050,0.34,10,0.871,1,0.676,143.0,5,0.639,TRAQIET128F9338109
Twista Featuring Cee-Lo,Hope  (Edited Album Version),Chicago, IL,Kamikaze,0.5938083651752645,0.8896135547440263,0.0,272.50893,0.0,-5.126,2004,106.967,22050,0.0,11,0.334,1,0.451,259.349,4,0.643,TRAQIQP128E079505F
Curtis Mayfield,Soul Music (ReMastered),Chicago, IL,Future Shock,0.49530669341111583,0.7869212313686974,0.0,237.60934,0.0,-14.364,2006,83.902,22050,0.183,6,0.438,0,0.901,228.722,1,0.0,TRAQIUE128F4286303
Rui Da Silva,Amidar (CCCP Mix),London,Amidar,0.38880031291510264,0.6251867974682902,0.0,444.9171,0.0,-5.999,0,65.005,22050,0.0,11,0.045,1,0.41,432.048,4,0.096,TRAQIBP12903CBD3E0
Johnny Cash,Lonesome To The Bone,Kingsland, AR,Wanted Man: The Johnny Cash Collection,0.7352088777469941,0.8172569392930438,0.0,162.29832,0.0,-10.06,1974,170.995,22050,2.206,9,0.542,1,0.52,156.415,4,1.0,TRAQITZ128F4265E0E
Photek,124,Ipswich, England,Modus Operandi,0.4387791606450403,0.6454264992871335,0.0,421.19791,0.0,-10.611,1997,161.772,22050,0.212,1,0.282,0,0.464,414.83,1,0.9,TRAQNUS128F14698ED
